기간,품목명,국가명,수출중량(톤),수출금액(천불),수입중량(톤),수입금액(천불)
2023,규소,그리스,270.648,1961.253,0,0
2023,규소,이라크,0.574,21.262,0,0
2023,규소,이란,0.012,7.3,0,0
2023,규소,에티오피아,0.673,72.253,0,0
2023,규소,자메이카,1.662,17.356,0,0
2023,규소,에스토니아,0.001,0.16,0,0
2023,규소,케냐,4.5,19.35,0,0
2023,규소,에콰도르,0.012,0.264,0,0
2023,규소,쿠웨이트,0.002,0.105,0,0
2023,규소,알제리,0.48,0.937,0,0
2023,규소,레바논,11.68,90.581,0,0
2023,규소,사이프러스,0.888,5.086,0,0
2023,규소,코스타리카,0.015,3.655,0,0
2023,규소,리비아,0.018,0.174,0,0
2023,규소,모로코,4.517,26.109,0,0
2023,규소,미얀마,8.029,37.634,0,0
2023,규소,모리셔스,1.82,9.466,0,0
2023,규소,말라위,0.435,5.29,0,0
2023,규소,콜롬비아,121.54,681.561,0,0
2023,규소,카메룬,0.063,0.7,0,0
2023,규소,나이지리아,0.88,4.598,0,0
2023,규소,니카라과,38.2,206.223,0,0
2023,규소,칠레,1.605,11.599,0,0
2023,규소,크로아티아,0.458,40.735,0,0
2023,규소,오만,2.105,5.954,0,0
2023,규소,파나마,4.505,0.61,0,0
2023,규소,코트디부아르,0.844,2.863,0,0
2024,규소,중국,18373.356,109722.834,426188.01,741579.948
2024,규소,일본,15230.573,39323.776,15616.563,202916.674
2024,규소,미국,8245.342,37033.805,12438.058,170549.545
2024,규소,독일,736.408,6947.87,14465.869,124679.636
2024,규소,말레이시아,799.979,14862.155,127782.577,79080.075
2024,규소,브라질,231.887,2144.38,34325.996,72497.462
2024,규소,러시아,1542.456,70584.285,47506.822,57167.548
2024,규소,베트남,10588.057,78323.33,338647.149,36060.726
2024,규소,노르웨이,0.93,31.158,8406.444,31368.023
2024,규소,호주,725.603,3850.287,358695.599,23914.469
2024,규소,태국,10941.977,23144.005,6228.528,16280.31
2024,규소,대만,3928.22,11672.616,9983.481,14970.588
2024,규소,인도,4018.636,18773.226,59128.601,11349.759
2024,규소,영국,1043.997,6452.108,1595.861,8512.438
2024,규소,덴마크,10.916,2692.545,10.946,3721.977
2024,규소,프랑스,695.265,5817.429,1378.715,3540.144
2024,규소,이탈리아,630.705,13737.035,115.334,2674.14
2024,규소,벨기에,123.866,2178.092,567.006,2650.856
2024,규소,이집트,15.819,100.237,25317.262,1993.93
2024,규소,네덜란드,963.063,3988.324,2588.69,1739.87
2024,규소,튀르키예공화국,586.399,4360.565,6194.157,1618.16
2024,규소,캐나다,296.896,2319.203,66.208,1368.467
2024,규소,체코,18.314,206.192,398.299,1362.433
2024,규소,폴란드,2233.203,10062.515,620.246,1038.814
2024,규소,보스니아헤르체고비나,0,0,68.976,707.992
2024,규소,싱가포르,616.606,5777.657,91.973,423.921
2024,규소,인도네시아,4088.969,17387.168,194.128,384.426
2024,규소,남아프리카공화국,0.022,0.994,182.025,374.788
2024,규소,스리랑카,53.389,228.97,1080.004,264.458
2024,규소,사우디아라비아,162.745,620.01,2544.053,235.452
2024,규소,카자흐스탄,0.876,59.533,120,152.4
2024,규소,스페인,77.966,784.12,16.849,137.121
2024,규소,홍콩,1014.333,5140.408,144.714,105.811
2024,규소,에스토니아,0,0,5.264,78.296
2024,규소,파키스탄,632.617,1354.144,606.543,60.539
2024,규소,아일랜드,0,0,2.166,51.355
2024,규소,스웨덴,0.46,22.559,126.122,45.876
2024,규소,오스트리아,3.461,166.283,2.578,38.797
2024,규소,멕시코,432.373,5276.485,4.075,25.369
2024,규소,이스라엘,255.708,1633.036,0.234,24.028
2024,규소,스위스,1.577,44.51,0.271,23.316
2024,규소,필리핀,3224.591,6238.188,36.079,19.205
2024,규소,마다가스카르,0.49,0.77,23,10.44
2024,규소,-,0,0,0.009,6.853
2024,규소,헝가리,113.272,2049.385,0.016,3.241
2024,규소,핀란드,0.922,7.324,0.102,1.597
2024,규소,-,5.656,11.1,0.021,0.684
2024,규소,불가리아,13.52,107.933,0,0.473
2024,규소,우크라이나,0.015,1.678,0,0.347
2024,규소,네팔,64.396,124.868,0.019,0.3
2024,규소,방글라데시,499.769,1375.958,0.008,0.14
2024,규소,아랍에미리트,364.314,1785.626,0.024,0.131
2024,규소,루마니아,256.596,2511.251,0,0.052
2024,규소,슬로바키아,1.882,76.328,0.005,0.033
2024,규소,슬로베니아,76.839,623.764,0,0.03
2024,규소,카메룬,0,0,0.003,0.028
2024,규소,마카오,0,0,0,0.028
2024,규소,라오스,0.143,1.451,0.002,0.022
2024,규소,요르단,0,0,0.003,0.018
2024,규소,몽골,288.079,322.608,0.002,0.014
2024,규소,그리스,36.457,318.943,0.001,0.014
2024,규소,나이지리아,1.577,41.883,0.003,0.005
2024,규소,뉴질랜드,127.256,430.862,0,0
2024,규소,오만,0.501,0.78,0,0
2024,규소,튀니지,0.129,16.05,0,0
2024,규소,파나마,0.162,0.34,0,0
2024,규소,페루,15.8,290.527,0,0
2024,규소,우간다,0.003,0.155,0,0
2024,규소,우루과이,0.005,1.77,0,0
2024,규소,토고,1.038,6.872,0,0
2024,규소,엘살바도르,2,5.351,0,0
2024,규소,세네갈,0.167,2.209,0,0
2024,규소,포르투갈,1.464,11.197,0,0
2024,규소,파라과이,0.002,0.11,0,0
2024,규소,카타르,0.407,6.315,0,0
2024,규소,바누아투,0.01,0.175,0,0
2024,규소,우즈베키스탄,37.564,363.532,0,0
2024,규소,세르비아,0.001,9.824,0,0
2024,규소,탄자니아,0.371,7.783,0,0
2024,규소,니카라과,27.07,88.7,0,0
2024,규소,에티오피아,0.038,13.616,0,0
2024,규소,에콰도르,0.018,0.396,0,0
2024,규소,알제리,16.172,91.318,0,0
2024,규소,도미니카공화국,20.44,83.62,0,0
2024,규소,지부티,1,1.097,0,0
2024,규소,사이프러스,0.011,0.47,0,0
2024,규소,콜롬비아,426.308,1511.9,0,0
2024,규소,칠레,0.289,4.981,0,0
2024,규소,코트디부아르,1.402,4.441,0,0
2024,규소,콩고,0.12,2.865,0,0
2024,규소,볼리비아,0.01,0.23,0,0
2024,규소,브루나이,0.071,0.82,0,0
2024,규소,바레인,0.219,11.342,0,0
2024,규소,아르헨티나,35.67,135.892,0,0
2024,규소,앙골라,0.125,0.119,0,0
2024,규소,아르메니아,0.003,0.004,0,0
2024,규소,알바니아,0.02,0.173,0,0
2024,규소,조지아,0.03,0.3,0,0
2024,규소,기니,0.45,4.465,0,0
2024,규소,니제르,0.05,0.345,0,0
2024,규소,말라위,0.001,0.42,0,0
2024,규소,모리셔스,1.81,9.441,0,0
2024,규소,미얀마,6.071,52.068,0,0
2024,규소,모로코,0.504,10.318,0,0
2024,규소,리비아,0.007,0,0,0
2024,규소,리투아니아,11.422,77.95,0,0
2024,규소,레바논,0.439,3.808,0,0
2024,규소,쿠웨이트,0.003,0.02,0,0
2024,규소,캄보디아,74.69,13.941,0,0
2024,규소,안도라,0.001,0,0,0
2024,규소,케냐,0.029,0.831,0,0
2024,규소,이라크,0.465,9.354,0,0
2024,규소,크로아티아,0.618,61.388,0,0
2024,규소,온두라스,20.28,290.406,0,0
2024,규소,괌,54.66,16.746,0,0
2024,규소,과테말라,49.221,167.268,0,0
2024,규소,키르기스스탄,0.304,2.183,0,0
2023,유연탄,호주,0,0,34622256.69,7183766.155
2023,유연탄,러시아,0,0,24574678,3971660.631
2023,유연탄,인도네시아,0,0,24699979.42,2520727.406
2023,유연탄,캐나다,0,0,7988378.581,1773924.737
2023,유연탄,남아프리카공화국,0,0,6244096.943,1130573.625
2023,유연탄,콜롬비아,0,0,5593641.026,736306.5
2023,유연탄,미국,0,0,4610703.416,730795.669
2023,유연탄,모잠비크,0,0,1765044,487126.469
2023,유연탄,필리핀,0,0,2354957,231715.428
2023,유연탄,뉴질랜드,0,0,262057,66881.322
2023,유연탄,중국,0,0,216600.101,59318.449
2023,유연탄,페루,0,0,0.096,1.757
2023,유연탄,튀르키예공화국,0,0,0.316,1.141
2023,유연탄,카자흐스탄,0,0,0.193,0.943
2023,유연탄,인도,0,0,0.052,0.383
2023,유연탄,우크라이나,0,0,0.032,0.215
2023,유연탄,에스토니아,0,0,0.008,0.053
2023,유연탄,아랍에미리트,0,0,0.003,0.02
2023,유연탄,말레이시아,0,0,0.001,0.014
2024,유연탄,호주,0,0,31354564.02,5694180.783
2024,유연탄,인도네시아,0,0,26574607.24,2504366.302
2024,유연탄,러시아,0,0,17349716.39,2104477.313
2024,유연탄,캐나다,0,0,9903246.38,1986074.384
2024,유연탄,콜롬비아,0,0,9537915.14,1096355.381
2024,유연탄,남아프리카공화국,0,0,6181794.052,706872.901
2024,유연탄,미국,0,0,4531689.064,616189.564
2024,유연탄,모잠비크,0,0,1893644.06,473092.672
2024,유연탄,뉴질랜드,0,0,260989.1,57901.375
2024,유연탄,필리핀,0,0,671389,53963.035
2024,유연탄,중국,0,0,233265.333,51172.545
2024,유연탄,아랍에미리트,0,0,186788.5,43036.673
2024,유연탄,싱가포르,0,0,164477.037,36391.011
2024,유연탄,튀르키예공화국,0.16,0.799,0.502,3.974
2024,유연탄,페루,0,0,0.107,0.434
2024,유연탄,우크라이나,0,0,0.075,0.306
2024,유연탄,네덜란드,0,0,0.048,0.274
2024,유연탄,카자흐스탄,0,0,0.038,0.18
2024,유연탄,라트비아,0,0,0.03,0.149
2024,유연탄,슬로바키아,0,0,0.025,0.102
2024,유연탄,우즈베키스탄,0,0,0.005,0.043
2024,유연탄,말레이시아,0,0,0.01,0.034
2024,유연탄,그리스,0,0,0.001,0.011
