보고서종류,작성연도,보고서명,광산명,광종,소재지,광업지적,보고서번호
굴진효과조사,2011,금산(석회석)광산굴진효과조사보고서,경기광업(주)금산,석회석,충청남도금산군진산면삼가리,"금산_063,금산_064",11굴-001
정밀조사,2011,현동2(주석)지구정밀조사보고서,(현동2지구),주석,경상북도울진군서면왕피리,"현동_016,현동_027,현동_037",11정-005
정밀조사,2011,춘천(철)지구정밀조사보고서,(춘천지구),철,강원도춘천시사북면고탄리,"춘천_021,춘천_022",11정-004
정밀조사,2011,"현동1(연,아연)지구정밀조사보고서",(현동1지구),"아연,연","경상북도봉화군소천면두음리,경상북도봉화군소천면서천리,경상북도봉화군재산면갈산리","현동_109,현동_110,현동_120",11정-003
정밀조사,2011,황강리(몰리브덴)지구정밀조사보고서,(황강리지구),"금,몰리브덴,은,텅스텐","충청북도제천시수산면계란리,충청북도제천시수산면수리,충청북도제천시수산면적곡리","황강리_015,황강리_016,황강리_025,황강리_026",11정-002
정밀조사,2011,"주천(금,은)지구정밀조사보고서",(주천지구),"금,몰리브덴,은","강원도영월군서면,강원도영월군주천면,강원도영월군주천면판운리","영월_113,영월_114",11정-001
시추결과,2011,서미트제일(금)광산시추결과보고서(2차),서미트제일,"금,은",충청북도음성군금왕면,음성_103,11시-023
시추결과,2011,포천(철)광산시추결과보고서,포천,"금,은,철","경기도포천시영북면,경기도포천시영중면",지포리_128,11시-021
시추결과,2011,용화(철)광산시추결과보고서,용화,철,강원도춘천시사북면,춘천_022,11시-020
시추결과,2011,양양(철)광산시추결과보고서,양양,"철,철",강원도양양군서면,"양양_115,양양_116",11시-019
시추결과,2011,신예미(철)광산시추결과보고서,한덕철광(주)신예미광업소,"동,몰리브덴,아연,연,철",강원도정선군신동면,"예미_049,예미_050,예미_059,예미_060",11시-018
시추결과,2011,"가곡(연,아연)광산시추결과보고서",가곡,"금,동,아연,연,은",강원도삼척시가곡면,"장성_074,장성_083,장성_084,장성_093,장성_094",11시-017
시추결과,2011,"금호(연,아연)광산시추결과보고서",금호,"아연,연",경상북도봉화군소천면,"현동_109,현동_110,현동_119,현동_120,현동_129",11시-016
시추결과,2011,지엔드티코리아(몰리브덴)광산시추결과보고서,지엔드티코리아,몰리브덴,"경상북도포항시남구,경상북도포항시남구장기면",연일_029,11시-015
시추결과,2011,용유(몰리브덴)광산시추결과보고서,용유,"몰리브덴,텅스텐",충청북도괴산군청천면,용유리_131,11시-014
시추결과,2011,오류(몰리브덴)광산시추결과보고서,오류,"금,몰리브덴,은",경상북도경주시감포읍,감포_141,11시-013
시추결과,2011,엘지(몰리브덴)광산시추결과보고서,엘지,"금,몰리브덴,은","경상북도봉화군법전면,경상북도봉화군소천면",춘양_007,11시-012
시추결과,2011,엔엠씨몰랜드(몰리브덴)광산시추결과보고서,엔엠씨몰랜드,"금,동,몰리브덴,연,은",충청북도제천시금성면,"제천_016,제천_017,제천_026",11시-011
시추결과,2011,수중(몰리브덴)광산시추결과보고서,수중,"금,몰리브덴,은,텅스텐",충청북도제천시수산면,"황강리_015,황강리_016,황강리_025,황강리_026",11시-010
시추결과,2011,대화(몰리브덴)광산시추결과보고서,대화,"몰리브덴,텅스텐","충청북도충주시노은면,충청북도충주시앙성면","목계_125,목계_126",11시-009
시추결과,2011,금음(몰리브덴)광산시추결과보고서,금음,몰리브덴,경상북도울진군후포면,평해_050,11시-008
시추결과,2011,태극(금)광산시추결과보고서,태극,"금,안티몬,은","충청북도음성군금왕면삼봉리,충청북도음성군맹동면,충청북도음성군맹동면인곡리","음성_104,음성_105,음성_114,음성_115",11시-007
시추결과,2011,청일(금)광산시추결과보고서,청일,"금,은",강원도횡성군갑천면,갑천_084,11시-006
시추결과,2011,은산(금)광산시추결과보고서,은산,"금,은",전라남도해남군황산면,우수영_103,11시-005
시추결과,2011,서미트제일(금)광산시추결과보고서(1차),서미트제일,"금,은",충청북도음성군금왕읍,음성_103,11시-004
시추결과,2011,문명(금)광산시추결과보고서,문명,"금,은","경상북도영덕군달산면,경상북도영덕군지품면","영덕_115,영덕_116",11시-003
시추결과,2011,문막(금)광산시추결과보고서,문막,"금,은",강원도원주시문막읍,"문막_115,문막_116",11시-002
시추결과,2011,금수(금)광산시추결과보고서,금수,"금,은",경상북도봉화군석포면,장성_077,11시-001
기술조사,2011,칠곡영진(몰리브덴)광산기술조사보고서,칠곡영진,몰리브덴,"경상북도칠곡군가산면,경상북도칠곡군석적읍,경상북도칠곡군지천면",구미_008,11의-014
기술조사,2011,용유(몰리브덴)광산기술조사보고서,용유,"몰리브덴,텅스텐","충청북도괴산군청천면고성리,충청북도괴산군청천면후평리",용유리_131,11의-013
기술조사,2011,창덕(금)광산기술조사보고서,창덕,"금,은","경상남도거창군고제면,경상북도김천시대덕면,전라북도무주군무풍면",무풍_066,11의-012
기술조사,2011,엘파소(금)광산기술조사보고서,엘파소,"금,은",전라북도전주시완산구삼천동3가,전주_115,11의-011
기술조사,2011,"동덕(금,은)광산기술조사보고서",동덕,"금,은",강원도춘천시서면덕두원리,춘천_076,11의-010
기술조사,2011,대한(금)광산기술조사보고서,대한금광광업소,"금,연,은",경상북도영천시임고면수성리,기계_078,11의-009
기술조사,2011,대야(금)광산기술조사보고서,대야,"금,은","경상북도김천시부항면대야리,충청북도영동군상촌면물한리",설천_058,11의-008
기술조사,2011,"영광(금,은)광산기술조사보고서",영광,"금,은",전라북도진안군성수면도통리,"진안_097,진안_106,진안_107",11의-007
기술조사,2011,"보난자랜드(금,은)광산기술조사보고서",보난자랜드,"금,은",경기도가평군청평면상천리,청평_034,11의-006
기술조사,2011,"괴목19호(금,은)광산기술조사보고서",괴목19호,"금,동,은",전라남도순천시서면,괴목_019,11의-005
기술조사,2011,삼창(동)광산기술조사보고서,삼창,"금,동,은",강원도화천군사내면,화천_125,11의-004
기술조사,2011,이레(철)광산기술조사보고서,이레,철,인천광역시강화군하점면,강화_056,11의-003
기술조사,2011,"작천(연,아연)광산기술조사보고서",작천,"동,아연,은","전라남도강진군성전면,전라남도강진군작천면",영암_008,11의-002
기술조사,2011,금화(동)광산기술조사보고서,금화,"금,동,은",강원도철원군근남면,김화_006,11의-001
굴진효과조사,2011,가덕보고서,가덕,석재,서울특별시강북구번동,가덕_001,
굴진효과조사,2011,"모이산(금,은)광산굴진효과조사보고서",모이산,"금,은",전라남도해남군황산면,"우수영_066,우수영_067,우수영_076,우수영_077,우수영_086",11굴-005
굴진효과조사,2011,금음(몰리브덴)광산굴진효과조사보고서,금음,몰리브덴,경상북도울진군후포면,평해_050,11굴-004
굴진효과조사,2011,NMC몰랜드(몰리브덴)광산굴진효과조사보고서,금성,"금,몰리브덴,은","충청북도단양군적성면,충청북도제천시금성면","제천_016,제천_017,제천_026",11굴-003
굴진효과조사,2011,한덕철광(철)광산굴진효과조사보고서,한덕철광(주)신예미광업소,철,강원도정선군신동읍,"예미_049,예미_050,예미_059,예미_060",11굴-002
굴진효과조사,2011,"동원관인(철,티탄철)광산굴진효과조사보고서",동원리소스관인,"철,티탄철",경기도포천시관인면,"연천_003,연천_004,연천_013,연천_014,연천_016",11굴-001
정밀조사,2010,미원(우라늄)지구정밀조사보고서,(미원지구),"바나듐,우라늄","충청북도보은군산외면,충청북도청원군미원면","미원_004,미원_014,미원_015",10정-002
정밀조사,2010,괴산(우라늄)지구정밀조사보고서,(괴산지구),"바나듐,석탄,우라늄,흑연",충청북도괴산군청천면,"괴산_117,괴산_118,괴산_127",10정-001
정밀조사,2010,영월-서(백운석)지구정밀조사보고서,(영월-서지구),백운석,강원도영월군한반도면,"영월_088,영월_089,영월_090",10정-006
정밀조사,2010,영월-중동(규석)지역정밀조사보고서,(영월-중동지구),규석,"강원도영월군상동면,강원도영월군중동면","옥동_001,옥동_011,옥동_031,옥동_052",10정-005
정밀조사,2010,정선-남(석회석)지구정밀조사보고서,(정선-남지구),석회석,"강원도정선군남면,강원도정선군신동면","예미_003,예미_004,예미_012,예미_015,예미_047,예미_057,호명_134,호명_135,호명_143,호명_144",10정-004
정밀조사,2010,삼척-도계(석회석)지구정밀조사보고서,(삼척-도계지구),석회석,"강원도삼척군소달면황조리,강원도삼척시노곡면주지리,강원도삼척시도계읍도계리,강원도삼척시도계읍마교리,강원도삼척시도계읍무건리","고사리_075,고사리_076,고사리_077,고사리_086,고사리_087,고사리_116,고사리_117",10정-003
정밀조사,2010,삼척-신기Ⅱ(석회석)지구정밀조사보고서,(삼척-신기지구),석회석,"강원도삼척시노곡면고자리,강원도삼척시노곡면상반천리,강원도삼척시노곡면상천기리,강원도삼척시노곡면여삼리,강원도삼척시노곡면하반천리,강원도삼척시미로면하정리","삼척_068,삼척_069,삼척_079",10정-002
정밀조사,2010,삼척-신기Ⅰ(석회석)지구정밀조사보고서,동해(삼척-신기지구),석회석,강원도삼척시신기면,"고사리_082,고사리_083,고사리_093",10정-001
시추결과,2010,동양(활석)광산시추결과보고서,동양,활석,충청북도중원군살미면,황강리_143,10시-040
시추결과,2010,감포규조토(견운모)광산시추결과보고서,감포규조토,운모,경상북도포항시북구,도평_100,10시-039
시추결과,2010,홍성(연옥)광산시추결과보고서,홍성,연옥,강원도춘천시신동,"가평_041,가평_042",10시-038
시추결과,2010,명덕(장석)광산시추결과보고서,명덕,"규석,몰리브덴,장석",전라북도장수군장계면,"장계_056,장계_057",10시-037
시추결과,2010,수드케미(벤토나이트)광산시추결과보고서,수드케미,벤토나이트,경상북도경주시양남면,감포_057,10시-036
시추결과,2010,나아(벤토나이트)광산시추결과보고서,나아,벤토나이트,경상북도경주시양남면,감포_046,10시-035
시추결과,2010,완도(납석)광산시추결과보고서,완도,"고령토,납석",전라남도완도군노화면,"노화도_097,노화도_098",10시-034
시추결과,2010,성산(납석)광산시추결과보고서,성산,"고령토,납석",전라남도해남군황산면,우수영_068,10시-033
시추결과,2010,노화(납석)광산시추결과보고서,노화,"고령토,납석",전라남도완도군노화읍,노화도_098,10시-032
시추결과,2010,옥동(규석)광산시추결과보고서,옥동,규석,강원도영월군중동면,옥동_032,10시-031
시추결과,2010,영동(규석)광산시추결과보고서,영동,"규석,몰리브덴,장석",전라북도장수군장계면,"장계_056,장계_057",10시-030
