기관코드,대분류,중분류,소분류,세분류,속명,종명,명칭,이명,자료수집번호(통합),자료세부분류번호,수량,사진분류,규격,상태,수집방법,현 상태,데이터기준일자
JFNM,식물,관속식물,해당없음,벼과,해당없음,해당없음,털물참새피,해당없음,JFNM-17110,JFNM-VP-137,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Lespedeza,pilosa,괭이사초,해당없음,JFNM-17111,JFNM-VP-138,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,참나무과,Quercus,acutissima,상수리나무 ,해당없음,JFNM-17112,JFNM-VP-139,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Poa,pratensis,왕포아풀,해당없음,JFNM-17113,JFNM-VP-140,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Trifolium,pratense,붉은토끼풀          ,해당없음,JFNM-17114,JFNM-VP-141,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,참나무과,Quercus,acutissima,상수리나무 ,해당없음,JFNM-17115,JFNM-VP-142,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,용담과,해당없음,해당없음,칼잎용담,해당없음,JFNM-17116,JFNM-VP-143,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,참나무목,참나무과,Quercus,myrsinifolia,가시나무 ,해당없음,JFNM-17117,JFNM-VP-144,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,소나무과,해당없음,해당없음,장백송,해당없음,JFNM-17118,JFNM-VP-145,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Bromus,secalinus,큰참새귀리,해당없음,JFNM-17119,JFNM-VP-146,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Agropyron,repens,구주개밀,해당없음,JFNM-17120,JFNM-VP-147,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,범의귀과,Hydrangea, serrata ,산수국,0,JFNM-17121,JFNM-VP-148,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,삼과,Cannabis,savita,삼,해당없음,JFNM-17122,JFNM-VP-149,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Panicum,miliaceum,기장,해당없음,JFNM-17123,JFNM-VP-150,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,마디풀목,마디풀과,Fallopia,dumetorum,닭의덩굴,해당없음,JFNM-17124,JFNM-VP-151,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,돈나무과,Pittosporum,tobira,돈나무,해당없음,JFNM-17125,JFNM-VP-152,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,주목목,주목과,Torreya,nucifera,비자나무 ,해당없음,JFNM-17126,JFNM-VP-153,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Alopecurus,japonicus,털뚝새풀,해당없음,JFNM-17127,JFNM-VP-154,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,argyi,황해쑥,황해숙,JFNM-17128,JFNM-VP-155,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,argyi,황해쑥,황해숙,JFNM-17129,JFNM-VP-156,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,비름과,해당없음,해당없음,가는털비름,해당없음,JFNM-17130,JFNM-VP-157,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,비름과,해당없음,해당없음,가는털비름,해당없음,JFNM-17131,JFNM-VP-158,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,노박덩굴목,감탕나무과,Ilex,crenata,꽝꽝나무,해당없음,JFNM-17132,JFNM-VP-159,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Alopecurus,pratensis,큰뚝새풀,해당없음,JFNM-17133,JFNM-VP-160,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Vicia,japonica,넓은잎갈취,해당없음,JFNM-17134,JFNM-VP-161,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,닭의장풀목,닭의장풀과,Commelina,communis,닭의장풀 ,해당없음,JFNM-17135,JFNM-VP-162,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Hordeum,murinum,보리풀,해당없음,JFNM-17136,JFNM-VP-163,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,앵초목,앵초과,Androsace,filiformis,애기봄맞이,해당없음,JFNM-17137,JFNM-VP-164,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,앵초목,앵초과,Androsace,filiformis,애기봄맞이,해당없음,JFNM-17138,JFNM-VP-165,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Aegilops,cylindrica,염소풀,해당없음,JFNM-17139,JFNM-VP-166,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,쐐기풀과,Boehmeria,spicata,좀깨잎나무,해당없음,JFNM-17140,JFNM-VP-167,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,마과,Dioscorea,oppositifolia,마 ,해당없음,JFNM-17141,JFNM-VP-168,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,노루발과,Orthilia,secunda,새끼노루발,해당없음,JFNM-17142,JFNM-VP-169,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,노루발과,Orthilia,secunda,새끼노루발,해당없음,JFNM-17143,JFNM-VP-170,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Bromus,inermis,좀참새귀리,해당없음,JFNM-17144,JFNM-VP-171,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,철쭉목,진달래과,Vaccinium,vitis해당없음idaea,월귤,해당없음,JFNM-17145,JFNM-VP-172,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,마과,Akebia,quinata,으름덩굴,해당없음,JFNM-17146,JFNM-VP-173,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Poa,compressa,좀포아풀,해당없음,JFNM-17147,JFNM-VP-174,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Lycopus,lucidus,쉽싸리,쉽사리,JFNM-17148,JFNM-VP-175,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Lycopus,lucidus,쉽싸리,쉽사리,JFNM-17149,JFNM-VP-176,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,석죽목,석죽과,Spergularia,rubra,유럽개미자리,해당없음,JFNM-17150,JFNM-VP-177,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,장미과,해당없음,해당없음,찔레꽃  ,해당없음,JFNM-17151,JFNM-VP-178,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Saussurea,pulchella,각시취,해당없음,JFNM-17152,JFNM-VP-179,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,백합과,Liriope,platyphylla,맥문동,해당없음,JFNM-17153,JFNM-VP-180,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Conyza,sumatrensis,큰망초 ,해당없음,JFNM-17154,JFNM-VP-181,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Chloris,virgata,나도바랭이,나도바랭이새,JFNM-17155,JFNM-VP-182,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,풍접초목,십자화과,Arabis,pendula,느러진장대,해당없음,JFNM-17156,JFNM-VP-183,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,풍접초목,십자화과,Arabis,pendula,느러진장대,해당없음,JFNM-17157,JFNM-VP-184,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,별이끼목,질경이과,Plantago,asiatica,질경이,해당없음,JFNM-17158,JFNM-VP-185,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Bromus,rigidus,긴까락빕새귀리,해당없음,JFNM-17159,JFNM-VP-186,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,고사리목,야산고비과,Onoclea,sensibilis,야산고비,해당없음,JFNM-17160,JFNM-VP-187,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,쐐기풀목,느릅나무과,Celtis,sinensis,팽나무 ,해당없음,JFNM-17161,JFNM-VP-188,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,단풍나무과,Acer,palmatum,단풍나무,해당없음,JFNM-17162,JFNM-VP-189,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,마편초과,Verbena,brasiliensis,브라질마편초,해당없음,JFNM-17163,JFNM-VP-190,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,소나무목,소나무과,Pinus,koraiensis,잣나무,해당없음,JFNM-17164,JFNM-VP-191,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Maackia,fauriei,솔비나무,해당없음,JFNM-17165,JFNM-VP-192,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Arctium,lappa,우엉,해당없음,JFNM-17166,JFNM-VP-193,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Hordeum,pusillum,좀보리풀,해당없음,JFNM-17167,JFNM-VP-194,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,석죽목,석죽과,Spergularia,marina,갯개미자리,해당없음,JFNM-17168,JFNM-VP-195,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,석죽목,명아주과,Chenopodium,aristatum,바늘명아주,해당없음,JFNM-17169,JFNM-VP-196,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Malus,sieboldii,아그배나무,해당없음,JFNM-17170,JFNM-VP-197,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Amethystea,coerulea,개차즈기,해당없음,JFNM-17171,JFNM-VP-198,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,꿀풀목,꿀풀과,Amethystea,coerulea,개차즈기,해당없음,JFNM-17172,JFNM-VP-199,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,층층나무목,층층나무과,Cornus,kousa,산딸나무,해당없음,JFNM-17173,JFNM-VP-200,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,양귀비,해당없음,해당없음,좀양귀비,해당없음,JFNM-17174,JFNM-VP-201,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,벼과 ,해당없음,해당없음,가는보리풀,해당없음,JFNM-17175,JFNM-VP-202,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,가지목,가지과,Hyoscyamus,niger,사리풀,해당없음,JFNM-17176,JFNM-VP-203,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,조록나무목,조록나무과,Distylium,racemosum,조록나무,해당없음,JFNM-17177,JFNM-VP-204,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Trifolium,campestre,노랑토끼풀,해당없음,JFNM-17178,JFNM-VP-205,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,무환자나무목,단풍나무과,Acer,palmatum,단풍나무,해당없음,JFNM-17179,JFNM-VP-206,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목,초롱꽃과,Lobelia,sessilifolia,숫잔대,해당없음,JFNM-17180,JFNM-VP-207,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,초롱꽃목,초롱꽃과,Lobelia,sessilifolia,숫잔대,해당없음,JFNM-17181,JFNM-VP-208,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,미나리목,미나리과,Coriandrum,sativum,고수,해당없음,JFNM-17182,JFNM-VP-209,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Trifolium , hybridum,선토끼풀,0,JFNM-17183,JFNM-VP-210,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Euchiton,japonicus,풀솜나물,해당없음,JFNM-17184,JFNM-VP-211,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Avena,sativa,귀리,해당없음,JFNM-17185,JFNM-VP-212,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,마디풀목,마디풀과,Fallopia ,dumetora,닥의덩굴,0,JFNM-17186,JFNM-VP-213,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,콩목,콩과,Maackia,fauriei,솔비나무,해당없음,JFNM-17187,JFNM-VP-214,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,벼목,화본과,Avena,fatua,메귀리,해당없음,JFNM-17188,JFNM-VP-215,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Carex,leiorhyncha,산괭이사초,해당없음,JFNM-17189,JFNM-VP-216,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,사초목,사초과,Carex,leiorhyncha,산괭이사초,해당없음,JFNM-17190,JFNM-VP-217,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,층층나무목,층층나무과,Cornus,kousa,산딸나무,해당없음,JFNM-17191,JFNM-VP-218,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,콩과,Lotus, corniculatus,벌노랑이,0,JFNM-17192,JFNM-VP-219,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,콩과,Lotus, corniculatus,벌노랑이,0,JFNM-17193,JFNM-VP-220,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,장미목,장미과,Rosa,davurica,생열귀나무,해당없음,JFNM-17194,JFNM-VP-221,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,산토끼꽃목 ,인동과,Viburnum,awabuki,아왜나무,0,JFNM-17195,JFNM-VP-222,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,백합목,마과,Dioscorea,oppositifolia,마 ,해당없음,JFNM-17196,JFNM-VP-223,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,capillaris,사철쑥,해당없음,JFNM-17197,JFNM-VP-224,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Artemisia,capillaris,사철쑥,해당없음,JFNM-17198,JFNM-VP-225,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Gamochaeta,calviceps,선풀솜나물,해당없음,JFNM-17199,JFNM-VP-226,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,국화목,국화과,Gamochaeta,calviceps,선풀솜나물,해당없음,JFNM-17200,JFNM-VP-227,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,용담목,용담과,Gentiana,jamesii,비로용담,해당없음,JFNM-17201,JFNM-VP-228,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,차나무목,차나무과,Eurya,japonica,사스레피나무,해당없음,JFNM-17202,JFNM-VP-229,1,식물,표본,건조,구입,광식물수장고,2016-09-30
JFNM,식물,관속식물,도금양목,바늘꽃과,Oenothera,laciniata,애기달맞이꽃,해당없음,JFNM-17203,JFNM-VP-230,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,도금양목,바늘꽃과,Oenothera,laciniata,애기달맞이꽃,해당없음,JFNM-17204,JFNM-VP-231,1,식물(외래),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,바늘꽃과,해당없음,해당없음,말털이슬,해당없음,JFNM-17205,JFNM-VP-232,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,바늘꽃과,해당없음,해당없음,말털이슬,해당없음,JFNM-17206,JFNM-VP-233,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,해당없음,바늘꽃과,해당없음,해당없음,말털이슬,해당없음,JFNM-17207,JFNM-VP-234,1,식물(중국산),표본,건조,자체,광식물수장고,2016-09-30
JFNM,식물,관속식물,산토끼꽃목 ,인동과,Viburnum,awabuki,아왜나무,0,JFNM-17208,JFNM-VP-235,1,식물,표본,건조,구입,광식물수장고,2016-09-30
